support,itemsets,length
0.005857552058189309,"frozenset({'lunch bag spaceboy design', 'alarm clock bakelike green'})",2
0.005246049370795919,"frozenset({'alarm clock bakelike green', 'lunch bag woodland'})",2
0.008561037623507451,"frozenset({'alarm clock bakelike green', 'pack of 72 retrospot cake cases'})",2
0.00833574715973094,"frozenset({'alarm clock bakelike green', ""paper chain kit 50's christmas""})",2
0.007595507064465257,"frozenset({'paper chain kit vintage christmas', 'alarm clock bakelike green'})",2
0.007659875768401403,"frozenset({'alarm clock bakelike green', 'party bunting'})",2
0.006951820025103795,"frozenset({'alarm clock bakelike green', 'recipe box pantry yellow design'})",2
0.006951820025103795,"frozenset({'alarm clock bakelike green', 'red retrospot charlotte bag'})",2
0.0050851276109555536,"frozenset({'alarm clock bakelike green', 'red toadstool led night light'})",2
0.01020243957387918,"frozenset({'alarm clock bakelike green', 'regency cakestand 3 tier'})",2
0.006050658169997747,"frozenset({'alarm clock bakelike green', 'roses regency teacup and saucer'})",2
0.005857552058189309,"frozenset({'alarm clock bakelike green', 'set of 3 cake tins pantry design'})",2
0.005793183354253162,"frozenset({'alarm clock bakelike green', 'strawberry charlotte bag'})",2
0.0050851276109555536,"frozenset({'alarm clock bakelike green', 'vintage snap cards'})",2
0.0067587139132953555,"frozenset({'alarm clock bakelike green', 'white hanging heart t-light holder'})",2
0.006887451321167648,"frozenset({'alarm clock bakelike green', 'woodland charlotte bag'})",2
0.005857552058189309,"frozenset({'assorted colour bird ornament', 'alarm clock bakelike red'})",2
0.006662160857391137,"frozenset({'charlotte bag suki design', 'alarm clock bakelike red'})",2
0.006469054745582697,"frozenset({'chocolate hot water bottle', 'alarm clock bakelike red'})",2
0.005374786778668212,"frozenset({'dolly girl lunch box', 'alarm clock bakelike red'})",2
0.005857552058189309,"frozenset({'green regency teacup and saucer', 'alarm clock bakelike red'})",2
0.005728814650317016,"frozenset({'alarm clock bakelike red', 'hand warmer owl design'})",2
0.005439155482604358,"frozenset({'hot water bottle tea and sympathy', 'alarm clock bakelike red'})",2
0.0051173119629236265,"frozenset({'ivory kitchen scales', 'alarm clock bakelike red'})",2
0.0071449261369122335,"frozenset({'jumbo bag red retrospot', 'alarm clock bakelike red'})",2
0.005278233722763992,"frozenset({'jumbo shopper vintage red paisley', 'alarm clock bakelike red'})",2
0.006147211225901966,"frozenset({'lunch bag  black skull.', 'alarm clock bakelike red'})",2
0.00556789289047665,"frozenset({'lunch bag cars blue', 'alarm clock bakelike red'})",2
0.007434585304624892,"frozenset({'lunch bag red retrospot', 'alarm clock bakelike red'})",2
0.006115026873933893,"frozenset({'lunch bag spaceboy design', 'alarm clock bakelike red'})",2
0.005342602426700138,"frozenset({'alarm clock bakelike red', 'lunch bag woodland'})",2
0.008593221975475523,"frozenset({'alarm clock bakelike red', 'pack of 72 retrospot cake cases'})",2
0.007466769656592965,"frozenset({""paper chain kit 50's christmas"", 'alarm clock bakelike red'})",2
0.006951820025103795,"frozenset({'paper chain kit vintage christmas', 'alarm clock bakelike red'})",2
0.0081426410479225,"frozenset({'party bunting', 'alarm clock bakelike red'})",2
0.005181680666859772,"frozenset({'plasters in tin woodland animals', 'alarm clock bakelike red'})",2
0.006726529561327283,"frozenset({'alarm clock bakelike red', 'recipe box pantry yellow design'})",2
0.007209294840848379,"frozenset({'red retrospot charlotte bag', 'alarm clock bakelike red'})",2
0.011618551060474398,"frozenset({'alarm clock bakelike red', 'regency cakestand 3 tier'})",2
0.006243764281806186,"frozenset({'alarm clock bakelike red', 'roses regency teacup and saucer'})",2
0.005052943258987481,"frozenset({'alarm clock bakelike red', 'set of 3 cake tins pantry design'})",2
0.005471339834572431,"frozenset({'spaceboy lunch box', 'alarm clock bakelike red'})",2
0.00617939557787004,"frozenset({'strawberry charlotte bag', 'alarm clock bakelike red'})",2
0.0050851276109555536,"frozenset({'vintage snap cards', 'alarm clock bakelike red'})",2
0.007080557432976087,"frozenset({'alarm clock bakelike red', 'white hanging heart t-light holder'})",2
0.006533423449518844,"frozenset({'woodland charlotte bag', 'alarm clock bakelike red'})",2
0.006404686041646551,"frozenset({'baking set 9 piece retrospot', 'assorted colour bird ornament'})",2
0.006018473818029674,"frozenset({'bathroom metal sign', 'assorted colour bird ornament'})",2
0.005246049370795919,"frozenset({'chocolate hot water bottle', 'assorted colour bird ornament'})",2
0.007338032248720672,"frozenset({'colour glass t-light holder hanging', 'assorted colour bird ornament'})",2
0.005374786778668212,"frozenset({'assorted colour bird ornament', 'cook with wine metal sign'})",2
0.006533423449518844,"frozenset({'cream heart card holder', 'assorted colour bird ornament'})",2
0.005503524186540504,"frozenset({'assorted colour bird ornament', 'feltcraft 6 flower friends'})",2
0.006115026873933893,"frozenset({'assorted colour bird ornament', 'gin + tonic diet metal sign'})",2
0.006050658169997747,"frozenset({'green regency teacup and saucer', 'assorted colour bird ornament'})",2
0.005374786778668212,"frozenset({'hand over the chocolate   sign', 'assorted colour bird ornament'})",2
0.007531138360529111,"frozenset({'assorted colour bird ornament', 'hanging heart jar t-light holder'})",2
0.007756428824305623,"frozenset({'hanging heart zinc t-light holder', 'assorted colour bird ornament'})",2
0.008947249847124328,"frozenset({'assorted colour bird ornament', 'heart of wicker large'})",2
0.00917254031090084,"frozenset({'assorted colour bird ornament', 'heart of wicker small'})",2
0.012809372083293103,"frozenset({'home building block word', 'assorted colour bird ornament'})",2
0.0051173119629236265,"frozenset({'assorted colour bird ornament', 'jumbo  bag baroque black white'})",2
0.008689775031379743,"frozenset({'assorted colour bird ornament', 'jumbo bag red retrospot'})",2
0.006115026873933893,"frozenset({'jumbo bag strawberry', 'assorted colour bird ornament'})",2
0.006629976505423063,"frozenset({'jumbo shopper vintage red paisley', 'assorted colour bird ornament'})",2
0.0063403173377104055,"frozenset({'assorted colour bird ornament', 'jumbo storage bag suki'})",2
0.009204724662868913,"frozenset({'love building block word', 'assorted colour bird ornament'})",2
0.007241479192816452,"frozenset({'lunch bag  black skull.', 'assorted colour bird ornament'})",2
0.005728814650317016,"frozenset({'lunch bag cars blue', 'assorted colour bird ornament'})",2
0.006243764281806186,"frozenset({'lunch bag red retrospot', 'assorted colour bird ornament'})",2
0.006533423449518844,"frozenset({'lunch bag spaceboy design', 'assorted colour bird ornament'})",2
0.006275948633774259,"frozenset({'assorted colour bird ornament', 'lunch bag woodland'})",2
0.009751858646326156,"frozenset({'natural slate heart chalkboard', 'assorted colour bird ornament'})",2
0.008110456695954426,"frozenset({'assorted colour bird ornament', 'pack of 60 pink paisley cake cases'})",2
0.005020758907019407,"frozenset({'assorted colour bird ornament', 'pack of 72 retro spot cake cases'})",2
0.006436870393614624,"frozenset({'assorted colour bird ornament', 'pack of 72 retrospot cake cases'})",2
0.006469054745582697,"frozenset({""paper chain kit 50's christmas"", 'assorted colour bird ornament'})",2
0.005181680666859772,"frozenset({'paper chain kit vintage christmas', 'assorted colour bird ornament'})",2
0.011521998004570178,"frozenset({'party bunting', 'assorted colour bird ornament'})",2
0.005213865018827846,"frozenset({'please one person metal sign', 'assorted colour bird ornament'})",2
0.005760999002285089,"frozenset({'assorted colour bird ornament', 'recipe box pantry yellow design'})",2
0.005213865018827846,"frozenset({'assorted colour bird ornament', 'recycling bag retrospot'})",2
0.006726529561327283,"frozenset({'red hanging heart t-light holder', 'assorted colour bird ornament'})",2
0.015384120240738952,"frozenset({'assorted colour bird ornament', 'regency cakestand 3 tier'})",2
0.006018473818029674,"frozenset({'rex cash+carry jumbo shopper', 'assorted colour bird ornament'})",2
0.006211579929838113,"frozenset({'assorted colour bird ornament', 'roses regency teacup and saucer'})",2
0.005342602426700138,"frozenset({'scottie dog hot water bottle', 'assorted colour bird ornament'})",2
0.0051494963148916995,"frozenset({'assorted colour bird ornament', 'set of 3 cake tins pantry design'})",2
0.0051173119629236265,"frozenset({'set of 3 heart cookie cutters', 'assorted colour bird ornament'})",2
0.006436870393614624,"frozenset({'strawberry ceramic trinket box', 'assorted colour bird ornament'})",2
0.011425444948665958,"frozenset({'victorian glass hanging t-light', 'assorted colour bird ornament'})",2
0.005052943258987481,"frozenset({'vintage heads and tails card game', 'assorted colour bird ornament'})",2
0.006726529561327283,"frozenset({'assorted colour bird ornament', 'vintage snap cards'})",2
0.024041710920150623,"frozenset({'assorted colour bird ornament', 'white hanging heart t-light holder'})",2
0.009236909014836986,"frozenset({'assorted colour bird ornament', 'wooden frame antique white'})",2
0.009462199478613499,"frozenset({'wooden picture frame white finish', 'assorted colour bird ornament'})",2
0.009623121238453864,"frozenset({'assorted colour bird ornament', 'zinc metal heart decoration'})",2
0.0051494963148916995,"frozenset({'clothes pegs retrospot pack 24', 'baking set 9 piece retrospot'})",2
0.0051494963148916995,"frozenset({'home building block word', 'baking set 9 piece retrospot'})",2
0.0051494963148916995,"frozenset({'hot water bottle tea and sympathy', 'baking set 9 piece retrospot'})",2
0.005439155482604358,"frozenset({'baking set 9 piece retrospot', 'jumbo bag red retrospot'})",2
0.005889736410157382,"frozenset({'baking set 9 piece retrospot', 'jumbo storage bag suki'})",2
0.006790898265263429,"frozenset({'lunch bag  black skull.', 'baking set 9 piece retrospot'})",2
0.006018473818029674,"frozenset({'baking set 9 piece retrospot', 'lunch bag cars blue'})",2
0.006211579929838113,"frozenset({'lunch bag spaceboy design', 'baking set 9 piece retrospot'})",2
0.005310418074732065,"frozenset({'baking set 9 piece retrospot', 'lunch bag woodland'})",2
0.0051494963148916995,"frozenset({'natural slate heart chalkboard', 'baking set 9 piece retrospot'})",2
0.0059862894660616004,"frozenset({'baking set 9 piece retrospot', 'pack of 60 dinosaur cake cases'})",2
0.008689775031379743,"frozenset({'baking set 9 piece retrospot', 'pack of 60 pink paisley cake cases'})",2
0.007112741784944161,"frozenset({'baking set 9 piece retrospot', 'pack of 72 retro spot cake cases'})",2
0.0055357085385085774,"frozenset({'baking set 9 piece retrospot', 'pack of 72 retrospot cake cases'})",2
0.005278233722763992,"frozenset({'baking set 9 piece retrospot', 'pack of 72 skull cake cases'})",2
0.005310418074732065,"frozenset({'baking set 9 piece retrospot', ""paper chain kit 50's christmas""})",2
0.006501239097550771,"frozenset({'baking set 9 piece retrospot', 'party bunting'})",2
0.005632261594412796,"frozenset({'baking set 9 piece retrospot', 'pink cream felt craft trinket box'})",2
0.005052943258987481,"frozenset({'baking set 9 piece retrospot', 'plasters in tin spaceboy'})",2
0.005052943258987481,"frozenset({'baking set 9 piece retrospot', 'recipe box pantry yellow design'})",2
0.005471339834572431,"frozenset({'baking set 9 piece retrospot', 'red toadstool led night light'})",2
0.009236909014836986,"frozenset({'baking set 9 piece retrospot', 'regency cakestand 3 tier'})",2
0.009011618551060474,"frozenset({'retrospot tea set ceramic 11 pc', 'baking set 9 piece retrospot'})",2
0.005181680666859772,"frozenset({'baking set 9 piece retrospot', 'set of 3 cake tins pantry design'})",2
0.005889736410157382,"frozenset({'set of 3 heart cookie cutters', 'baking set 9 piece retrospot'})",2
0.005632261594412796,"frozenset({'strawberry ceramic trinket box', 'baking set 9 piece retrospot'})",2
0.006790898265263429,"frozenset({'vintage heads and tails card game', 'baking set 9 piece retrospot'})",2
0.008561037623507451,"frozenset({'baking set 9 piece retrospot', 'vintage snap cards'})",2
0.010653020501432204,"frozenset({'baking set 9 piece retrospot', 'white hanging heart t-light holder'})",2
0.005632261594412796,"frozenset({'baking set 9 piece retrospot', 'woodland charlotte bag'})",2
0.006404686041646551,"frozenset({'charlotte bag suki design', 'bathroom metal sign'})",2
0.008882881143188182,"frozenset({'bathroom metal sign', 'cook with wine metal sign'})",2
0.006018473818029674,"frozenset({'bathroom metal sign', 'dolly girl lunch box'})",2
0.013581796530526859,"frozenset({'dotcom postage', 'bathroom metal sign'})",2
0.009494383830581571,"frozenset({'bathroom metal sign', 'gin + tonic diet metal sign'})",2
0.006404686041646551,"frozenset({'bathroom metal sign', 'green regency teacup and saucer'})",2
0.008271378455794792,"frozenset({'hand over the chocolate   sign', 'bathroom metal sign'})",2
0.00669434520935921,"frozenset({'bathroom metal sign', 'hanging heart jar t-light holder'})",2
0.007917350584145989,"frozenset({'bathroom metal sign', 'hanging heart zinc t-light holder'})",2
0.007112741784944161,"frozenset({'bathroom metal sign', 'heart of wicker large'})",2
0.009397830774677351,"frozenset({'bathroom metal sign', 'heart of wicker small'})",2
0.008400115863667085,"frozenset({'home building block word', 'bathroom metal sign'})",2
0.010041517814038814,"frozenset({'bathroom metal sign', 'hot baths metal sign'})",2
0.005246049370795919,"frozenset({'hot water bottle tea and sympathy', 'bathroom metal sign'})",2
0.0055357085385085774,"frozenset({'bathroom metal sign', 'jam making set printed'})",2
0.007273663544784526,"frozenset({'bathroom metal sign', 'jumbo  bag baroque black white'})",2
0.006629976505423063,"frozenset({'bathroom metal sign', 'jumbo bag owls'})",2
0.0059219207621254545,"frozenset({'jumbo bag pink polkadot', 'bathroom metal sign'})",2
0.0059219207621254545,"frozenset({'bathroom metal sign', 'jumbo bag pink vintage paisley'})",2
0.01081394226127257,"frozenset({'bathroom metal sign', 'jumbo bag red retrospot'})",2
0.006629976505423063,"frozenset({'bathroom metal sign', 'jumbo bag strawberry'})",2
0.007241479192816452,"frozenset({'bathroom metal sign', 'jumbo bag woodland animals'})",2
0.007692060120369476,"frozenset({'bathroom metal sign', 'jumbo shopper vintage red paisley'})",2
0.005052943258987481,"frozenset({'bathroom metal sign', 'jumbo storage bag skulls'})",2
0.009204724662868913,"frozenset({'bathroom metal sign', 'jumbo storage bag suki'})",2
0.0071449261369122335,"frozenset({'bathroom metal sign', 'love building block word'})",2
0.006790898265263429,"frozenset({'lunch bag  black skull.', 'bathroom metal sign'})",2
0.005600077242444723,"frozenset({'bathroom metal sign', 'lunch bag cars blue'})",2
0.005857552058189309,"frozenset({'bathroom metal sign', 'lunch bag red retrospot'})",2
0.005632261594412796,"frozenset({'lunch bag spaceboy design', 'bathroom metal sign'})",2
0.0059541051140935275,"frozenset({'bathroom metal sign', 'lunch bag woodland'})",2
0.008850696791220108,"frozenset({'natural slate heart chalkboard', 'bathroom metal sign'})",2
0.005342602426700138,"frozenset({'bathroom metal sign', 'pack of 60 dinosaur cake cases'})",2
